match_id,ElapsedTime,SetNo,P1GamesWon,P2GamesWon,SetWinner,GameNo,GameWinner,PointNumber,PointWinner,PointServer,Speed_KMH,Rally,P1Score,P2Score,P1Momentum,P2Momentum,P1PointsWon,P2PointsWon,P1Ace,P2Ace,P1Winner,P2Winner,P1DoubleFault,P2DoubleFault,P1UnfErr,P2UnfErr,P1NetPoint,P2NetPoint,P1NetPointWon,P2NetPointWon,P1BreakPoint,P2BreakPoint,P1BreakPointWon,P2BreakPointWon,P1FirstSrvIn,P2FirstSrvIn,P1FirstSrvWon,P2FirstSrvWon,P1SecondSrvIn,P2SecondSrvIn,P1SecondSrvWon,P2SecondSrvWon,P1ForcedError,P2ForcedError,History,Speed_MPH,P1BreakPointMissed,P2BreakPointMissed,ServeIndicator,Serve_Direction,Winner_FH,Winner_BH,P1TurningPoint,P2TurningPoint,source_file,ServingTo,ServeNumber,WinnerType,WinnerShotType,P1DistanceRun,P2DistanceRun,RallyCount,ServeWidth,ServeDepth,ReturnDepth,prob_p1_match_mc,prob_p2_match_mc
2019-wimbledon-1701,2:25:25,4.0,1.0,0.0,0,2.0,0,208,2.0,2.0,178.0,,30,40,136.0,178.0,100.0,108.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,22410.0,111.0,0,0,2,,,,,,data/2019-wimbledon-points.csv,,1.0,0,B,9.587,9.79,3.0,W,CTL,,0.421875,0.578125
2019-wimbledon-1701,2:25:49,4.0,1.0,1.0,0,2.0,2,209,2.0,2.0,193.0,,0,0,136.0,183.0,100.0,109.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21012.0,120.0,0,0,1,,,,,,data/2019-wimbledon-points.csv,,1.0,0,F,8.917,7.464,3.0,W,CTL,D,0.296875,0.703125
2019-wimbledon-1701,2:26:22,4.0,1.0,1.0,0,3.0,0,210,1.0,1.0,180.0,,15,0,138.0,182.0,101.0,109.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21030.0,112.0,0,0,1,,,,,,data/2019-wimbledon-points.csv,,1.0,0,0,4.839,5.842,1.0,W,CTL,,0.3125,0.6875
2019-wimbledon-1701,2:26:44,4.0,1.0,1.0,0,3.0,0,211,1.0,1.0,186.0,,30,0,140.0,181.0,102.0,109.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,22030.0,116.0,0,0,1,,,,,,data/2019-wimbledon-points.csv,,1.0,0,0,31.16,37.674,11.0,C,NCTL,ND,0.40625,0.59375
2019-wimbledon-1701,2:27:24,4.0,1.0,1.0,0,3.0,0,212,1.0,1.0,175.0,,40,0,141.0,179.0,103.0,109.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21020.0,109.0,0,0,1,,,,,,data/2019-wimbledon-points.csv,,1.0,0,0,5.35,8.746,3.0,W,CTL,ND,0.3125,0.6875
2019-wimbledon-1701,2:27:47,4.0,2.0,1.0,0,3.0,1,213,1.0,1.0,189.0,,0,0,147.0,179.0,104.0,109.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,13002.0,118.0,0,0,2,,,,,,data/2019-wimbledon-points.csv,,1.0,0,0,0.761,0.939,1.0,W,CTL,,0.328125,0.671875
2019-wimbledon-1701,2:29:21,4.0,2.0,1.0,0,4.0,0,214,2.0,2.0,165.0,,0,15,146.0,181.0,104.0,110.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030.0,103.0,0,0,2,,,,,,data/2019-wimbledon-points.csv,,2.0,0,0,2.277,1.637,1.0,W,CTL,,0.421875,0.578125
2019-wimbledon-1701,2:29:48,4.0,2.0,1.0,0,4.0,0,215,2.0,2.0,186.0,,0,30,146.0,185.0,104.0,111.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,23000.0,116.0,0,0,2,,,,,,data/2019-wimbledon-points.csv,,1.0,0,0,0.941,1.224,1.0,W,CTL,,0.390625,0.609375
2019-wimbledon-1701,2:30:03,4.0,2.0,1.0,0,4.0,0,216,1.0,2.0,159.0,,15,30,147.0,183.0,105.0,111.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,22020.0,99.0,0,0,2,,,,,,data/2019-wimbledon-points.csv,,2.0,0,0,5.055,4.883,2.0,BC,NCTL,ND,0.484375,0.515625
2019-wimbledon-1701,2:30:32,4.0,2.0,1.0,0,4.0,0,217,2.0,2.0,189.0,,15,40,146.0,185.0,105.0,112.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12030.0,118.0,0,0,2,,,,,,data/2019-wimbledon-points.csv,,1.0,0,0,6.213,6.251,1.0,W,CTL,D,0.5625,0.4375
2019-wimbledon-1701,2:30:51,4.0,2.0,1.0,0,4.0,0,218,1.0,2.0,0.0,,30,40,147.0,181.0,106.0,112.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,25000.0,0.0,0,0,2,,,,,,data/2019-wimbledon-points.csv,,0.0,0,0,1.089,1.604,0.0,C,CTL,,0.375,0.625
2019-wimbledon-1701,2:31:21,4.0,2.0,1.0,0,4.0,0,219,1.0,2.0,189.0,,40,40,150.0,181.0,107.0,112.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12010.0,118.0,0,0,2,,,,,,data/2019-wimbledon-points.csv,,1.0,0,B,27.393,22.537,8.0,C,NCTL,ND,0.46875,0.53125
2019-wimbledon-1701,2:31:53,4.0,2.0,1.0,0,4.0,0,220,2.0,2.0,173.0,,40,AD,150.0,184.0,107.0,113.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,21410.0,108.0,0,0,2,,,,,,data/2019-wimbledon-points.csv,,1.0,0,F,16.826,13.923,5.0,W,CTL,D,0.296875,0.703125
2019-wimbledon-1701,2:32:21,4.0,2.0,2.0,0,4.0,2,221,2.0,2.0,136.0,,0,0,149.0,188.0,107.0,114.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12032.0,85.0,0,0,1,,,,,,data/2019-wimbledon-points.csv,,2.0,0,0,4.146,4.381,1.0,BW,NCTL,D,0.375,0.625
2019-wimbledon-1701,2:33:09,4.0,2.0,2.0,0,5.0,0,222,2.0,1.0,193.0,,0,15,149.0,191.0,107.0,115.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,21010.0,120.0,0,0,1,,,,,,data/2019-wimbledon-points.csv,,1.0,0,F,15.031,15.88,6.0,C,NCTL,ND,0.3125,0.6875
2019-wimbledon-1701,2:33:40,4.0,2.0,2.0,0,5.0,0,223,1.0,1.0,141.0,,15,15,152.0,191.0,108.0,115.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11010.0,88.0,0,0,1,,,,,,data/2019-wimbledon-points.csv,,2.0,0,F,20.148,25.343,7.0,B,CTL,ND,0.453125,0.546875
2019-wimbledon-1701,2:34:28,4.0,2.0,2.0,0,5.0,0,224,2.0,1.0,0.0,,15,30,148.0,192.0,108.0,116.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,15000.0,0.0,0,0,1,,,,,,data/2019-wimbledon-points.csv,,0.0,0,0,1.019,1.439,0.0,W,CTL,,0.453125,0.546875
2019-wimbledon-1701,2:35:05,4.0,2.0,2.0,0,5.0,0,225,2.0,1.0,194.0,,15,40,146.0,193.0,108.0,117.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11020.0,121.0,0,0,1,,,,,,data/2019-wimbledon-points.csv,,1.0,0,0,21.141,29.566,8.0,BW,CTL,D,0.34375,0.65625
2019-wimbledon-1701,2:36:11,4.0,2.0,3.0,0,5.0,2,226,2.0,1.0,156.0,,0,0,143.0,200.0,108.0,118.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,,,,,,,,12031.0,97.0,0,1,2,,,,,,data/2019-wimbledon-points.csv,,2.0,0,0,4.106,7.303,2.0,BC,NCTL,ND,0.265625,0.734375
2019-wimbledon-1701,2:38:06,4.0,2.0,3.0,0,6.0,0,227,2.0,2.0,193.0,,0,15,142.0,202.0,108.0,119.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12030.0,120.0,0,0,2,,,,,,data/2019-wimbledon-points.csv,,1.0,0,0,3.322,3.336,1.0,C,NCTL,,0.296875,0.703125
2019-wimbledon-1701,2:38:24,4.0,2.0,3.0,0,6.0,0,228,2.0,2.0,180.0,,0,30,140.0,203.0,108.0,120.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11020.0,112.0,0,0,2,,,,,,data/2019-wimbledon-points.csv,,1.0,0,0,9.622,9.789,3.0,C,NCTL,ND,0.203125,0.796875
2019-wimbledon-1701,2:38:45,4.0,2.0,3.0,0,6.0,0,229,2.0,2.0,197.0,,0,40,140.0,206.0,108.0,121.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,21010.0,123.0,0,0,2,,,,,,data/2019-wimbledon-points.csv,,1.0,0,F,8.903,11.849,3.0,C,NCTL,ND,0.328125,0.671875
2019-wimbledon-1701,2:39:08,4.0,2.0,4.0,0,6.0,2,230,2.0,2.0,143.0,,0,0,139.0,210.0,108.0,122.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11032.0,89.0,0,0,1,,,,,,data/2019-wimbledon-points.csv,,2.0,0,0,16.965,15.113,5.0,B,NCTL,ND,0.203125,0.796875
2019-wimbledon-1701,2:39:47,4.0,2.0,4.0,0,7.0,0,231,1.0,1.0,173.0,,15,0,141.0,209.0,109.0,122.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21030.0,108.0,0,0,1,,,,,,data/2019-wimbledon-points.csv,,2.0,0,0,1.185,2.176,1.0,W,CTL,,0.34375,0.65625
2019-wimbledon-1701,2:40:13,4.0,2.0,4.0,0,7.0,0,232,2.0,1.0,140.0,,15,15,141.0,212.0,109.0,123.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22010.0,87.0,0,0,1,,,,,,data/2019-wimbledon-points.csv,,2.0,0,B,2.34,2.883,2.0,BW,NCTL,ND,0.28125,0.71875
2019-wimbledon-1701,2:40:47,4.0,2.0,4.0,0,7.0,0,233,1.0,1.0,181.0,,30,15,145.0,212.0,110.0,123.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,13000.0,113.0,0,0,1,,,,,,data/2019-wimbledon-points.csv,,1.0,0,0,0.863,0.88,1.0,W,CTL,,0.171875,0.828125
2019-wimbledon-1701,2:41:05,4.0,2.0,4.0,0,7.0,0,234,2.0,1.0,180.0,,30,30,145.0,215.0,110.0,124.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,22410.0,112.0,0,0,1,,,,,,data/2019-wimbledon-points.csv,,1.0,0,B,22.375,29.044,10.0,C,CTL,D,0.3125,0.6875
2019-wimbledon-1701,2:41:50,4.0,2.0,4.0,0,7.0,0,235,2.0,1.0,143.0,,30,40,144.0,217.0,110.0,125.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030.0,89.0,0,0,1,,,,,,data/2019-wimbledon-points.csv,,2.0,0,0,14.639,16.095,4.0,B,NCTL,D,0.21875,0.78125
2019-wimbledon-1701,2:42:40,4.0,2.0,5.0,0,7.0,2,236,2.0,1.0,140.0,,0,0,140.0,222.0,110.0,126.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,,,,,,,,,,,12021.0,87.0,0,1,2,,,,,,data/2019-wimbledon-points.csv,,2.0,0,0,6.637,6.764,2.0,BW,NCTL,ND,0.140625,0.859375
2019-wimbledon-1701,2:44:42,4.0,2.0,5.0,0,8.0,0,237,2.0,2.0,177.0,,0,15,139.0,224.0,110.0,127.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030.0,110.0,0,0,2,,,,,,data/2019-wimbledon-points.csv,,1.0,0,0,2.257,1.729,1.0,BW,NCTL,ND,0.171875,0.828125
2019-wimbledon-1701,2:44:56,4.0,2.0,5.0,0,8.0,0,238,1.0,2.0,0.0,,15,15,140.0,220.0,111.0,127.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,25000.0,0.0,0,0,2,,,,,,data/2019-wimbledon-points.csv,,0.0,0,0,2.091,1.328,0.0,C,CTL,ND,0.21875,0.78125
2019-wimbledon-1701,2:45:27,4.0,2.0,5.0,0,8.0,0,239,2.0,2.0,157.0,,15,30,138.0,221.0,111.0,128.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12020.0,98.0,0,0,2,,,,,,data/2019-wimbledon-points.csv,,2.0,0,0,15.009,12.44,5.0,B,CTL,D,0.328125,0.671875
2019-wimbledon-1701,2:46:02,4.0,2.0,5.0,0,8.0,0,240,1.0,2.0,162.0,,30,30,139.0,219.0,112.0,128.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,22020.0,101.0,0,0,2,,,,,,data/2019-wimbledon-points.csv,,2.0,0,0,28.169,28.838,10.0,C,NCTL,ND,0.1875,0.8125
2019-wimbledon-1701,2:46:46,4.0,2.0,5.0,0,8.0,0,241,1.0,2.0,188.0,,40,30,142.0,219.0,113.0,128.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12010.0,117.0,0,0,2,,,,,,data/2019-wimbledon-points.csv,,1.0,0,B,10.657,8.645,4.0,BC,CTL,ND,0.234375,0.765625
2019-wimbledon-1701,2:47:12,4.0,2.0,5.0,0,8.0,0,242,2.0,2.0,140.0,,40,40,142.0,222.0,113.0,129.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,22010.0,87.0,1,0,2,,,,,,data/2019-wimbledon-points.csv,,2.0,0,B,104.207,85.525,35.0,BW,NCTL,D,0.171875,0.828125
2019-wimbledon-1701,2:48:39,4.0,2.0,5.0,0,8.0,0,243,1.0,2.0,199.0,,AD,40,143.0,220.0,114.0,129.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21020.0,124.0,0,0,2,,,,,,data/2019-wimbledon-points.csv,,1.0,0,0,24.593,22.121,8.0,C,NCTL,D,0.203125,0.796875
2019-wimbledon-1701,2:49:12,4.0,3.0,5.0,0,8.0,1,244,1.0,2.0,191.0,,0,0,148.0,216.0,115.0,129.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,,,,,,,,,,,22021.0,119.0,1,0,1,,,,,,data/2019-wimbledon-points.csv,,1.0,0,0,42.031,30.717,12.0,C,CTL,D,0.265625,0.734375
2019-wimbledon-1701,2:50:12,4.0,3.0,5.0,0,9.0,0,245,1.0,1.0,189.0,,15,0,152.0,216.0,116.0,129.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,13000.0,118.0,0,0,1,,,,,,data/2019-wimbledon-points.csv,,1.0,0,0,1.146,0.658,1.0,C,CTL,,0.25,0.75
2019-wimbledon-1701,2:50:46,4.0,3.0,5.0,0,9.0,0,246,1.0,1.0,185.0,,30,0,155.0,216.0,117.0,129.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,14000.0,115.0,0,0,1,,,,,,data/2019-wimbledon-points.csv,,1.0,S,0,1.499,1.452,1.0,W,CTL,D,0.25,0.75
2019-wimbledon-1701,2:51:05,4.0,3.0,5.0,0,9.0,0,247,1.0,1.0,186.0,,40,0,157.0,215.0,118.0,129.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22030.0,116.0,0,0,1,,,,,,data/2019-wimbledon-points.csv,,1.0,0,0,3.627,3.589,1.0,BC,NCTL,D,0.203125,0.796875
2019-wimbledon-1701,2:51:23,4.0,3.0,5.0,0,9.0,0,248,2.0,1.0,173.0,,40,15,155.0,216.0,118.0,130.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,12420.0,108.0,0,0,1,,,,,,data/2019-wimbledon-points.csv,,2.0,0,0,15.422,17.85,6.0,C,CTL,ND,0.265625,0.734375
2019-wimbledon-1701,2:52:06,4.0,4.0,5.0,0,9.0,1,249,1.0,1.0,193.0,,0,0,158.0,214.0,119.0,130.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21022.0,120.0,0,0,2,,,,,,data/2019-wimbledon-points.csv,,1.0,0,0,5.736,7.493,3.0,C,NCTL,D,0.1875,0.8125
2019-wimbledon-1701,2:53:45,4.0,4.0,5.0,0,10.0,0,250,2.0,2.0,172.0,,0,15,158.0,217.0,119.0,131.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,22410.0,107.0,0,0,2,,,,,,data/2019-wimbledon-points.csv,,1.0,0,B,42.614,32.784,11.0,W,NCTL,D,0.21875,0.78125
2019-wimbledon-1701,2:54:20,4.0,4.0,5.0,0,10.0,0,251,2.0,2.0,193.0,,0,30,158.0,220.0,119.0,132.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,24000.0,120.0,0,0,2,,,,,,data/2019-wimbledon-points.csv,,1.0,S,0,1.721,2.213,1.0,W,NCTL,,0.34375,0.65625
2019-wimbledon-1701,2:54:40,4.0,4.0,5.0,0,10.0,0,252,2.0,2.0,159.0,,0,40,157.0,222.0,119.0,133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030.0,99.0,0,0,2,,,,,,data/2019-wimbledon-points.csv,,2.0,0,0,5.063,5.153,1.0,BW,NCTL,D,0.28125,0.71875
2019-wimbledon-1701,2:55:08,4.0,4.0,6.0,2,10.0,2,253,2.0,2.0,194.0,,0,0,154.0,230.0,119.0,134.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,21413.0,121.0,0,0,1,,,,,,data/2019-wimbledon-points.csv,,1.0,0,F,4.331,6.687,3.0,W,CTL,,0.234375,0.765625
2019-wimbledon-1701,3:00:13,5.0,0.0,0.0,0,1.0,0,254,1.0,1.0,177.0,,15,0,156.0,229.0,120.0,134.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,22030.0,110.0,0,0,1,,,,,,data/2019-wimbledon-points.csv,,1.0,0,0,17.125,18.155,5.0,W,CTL,D,0.28125,0.71875
2019-wimbledon-1701,3:00:39,5.0,0.0,0.0,0,1.0,0,255,1.0,1.0,185.0,,30,0,159.0,229.0,121.0,134.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11010.0,115.0,0,0,1,,,,,,data/2019-wimbledon-points.csv,,1.0,0,F,11.103,14.978,5.0,W,CTL,D,0.296875,0.703125
2019-wimbledon-1701,3:01:06,5.0,0.0,0.0,0,1.0,0,256,2.0,1.0,178.0,,30,15,158.0,231.0,121.0,135.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12030.0,111.0,0,0,1,,,,,,data/2019-wimbledon-points.csv,,1.0,0,0,5.108,5.206,2.0,W,CTL,D,0.25,0.75
2019-wimbledon-1701,3:01:32,5.0,0.0,0.0,0,1.0,0,257,1.0,1.0,133.0,,40,15,159.0,229.0,122.0,135.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21020.0,83.0,0,0,1,,,,,,data/2019-wimbledon-points.csv,,2.0,0,0,14.303,17.138,5.0,BW,NCTL,D,0.359375,0.640625
2019-wimbledon-1701,3:02:24,5.0,1.0,0.0,0,1.0,1,258,1.0,1.0,159.0,,0,0,162.0,227.0,123.0,135.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21022.0,99.0,0,0,2,,,,,,data/2019-wimbledon-points.csv,,2.0,0,0,1.352,1.572,1.0,BW,NCTL,,0.5625,0.4375
2019-wimbledon-1701,3:03:20,5.0,1.0,0.0,0,2.0,0,259,2.0,2.0,168.0,,0,15,162.0,230.0,123.0,136.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21010.0,105.0,0,0,2,,,,,,data/2019-wimbledon-points.csv,,1.0,0,F,8.968,5.539,3.0,W,CTL,ND,0.390625,0.609375
2019-wimbledon-1701,3:03:41,5.0,1.0,0.0,0,2.0,0,260,2.0,2.0,180.0,,0,30,162.0,234.0,123.0,137.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,23000.0,112.0,0,0,2,,,,,,data/2019-wimbledon-points.csv,,1.0,0,0,1.433,1.354,1.0,C,NCTL,,0.296875,0.703125
2019-wimbledon-1701,3:04:08,5.0,1.0,0.0,0,2.0,0,261,2.0,2.0,201.0,,0,40,162.0,238.0,123.0,138.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,23000.0,125.0,0,0,2,,,,,,data/2019-wimbledon-points.csv,,1.0,0,0,0.462,1.246,1.0,C,CTL,,0.359375,0.640625
2019-wimbledon-1701,3:04:22,5.0,1.0,0.0,0,2.0,0,262,1.0,2.0,144.0,,15,40,164.0,237.0,124.0,138.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22030.0,90.0,0,0,2,,,,,,data/2019-wimbledon-points.csv,,2.0,0,0,6.09,8.206,2.0,BW,NCTL,ND,0.40625,0.59375
2019-wimbledon-1701,3:04:50,5.0,1.0,0.0,0,2.0,0,263,1.0,2.0,197.0,,30,40,165.0,235.0,125.0,138.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,22020.0,123.0,0,0,2,,,,,,data/2019-wimbledon-points.csv,,1.0,0,0,10.783,11.574,4.0,C,NCTL,ND,0.390625,0.609375
2019-wimbledon-1701,3:05:14,5.0,1.0,1.0,0,2.0,2,264,2.0,2.0,148.0,,0,0,164.0,239.0,125.0,139.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12032.0,92.0,0,0,1,,,,,,data/2019-wimbledon-points.csv,,2.0,0,0,5.273,4.604,1.0,W,CTL,D,0.421875,0.578125
2019-wimbledon-1701,3:05:57,5.0,1.0,1.0,0,3.0,0,265,2.0,1.0,0.0,,0,15,160.0,240.0,125.0,140.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,15000.0,0.0,0,0,1,,,,,,data/2019-wimbledon-points.csv,,0.0,0,0,0.513,0.389,0.0,BC,CTL,,0.375,0.625
2019-wimbledon-1701,3:06:34,5.0,1.0,1.0,0,3.0,0,266,1.0,1.0,193.0,,15,15,162.0,239.0,126.0,140.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21030.0,120.0,0,0,1,,,,,,data/2019-wimbledon-points.csv,,1.0,0,0,29.24,33.944,11.0,BW,NCTL,ND,0.328125,0.671875
2019-wimbledon-1701,3:07:13,5.0,1.0,1.0,0,3.0,0,267,1.0,1.0,199.0,,30,15,163.0,237.0,127.0,140.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,22020.0,124.0,0,0,1,,,,,,data/2019-wimbledon-points.csv,,1.0,0,0,7.958,10.322,3.0,C,NCTL,D,0.34375,0.65625
2019-wimbledon-1701,3:07:58,5.0,1.0,1.0,0,3.0,0,268,2.0,1.0,162.0,,30,30,162.0,239.0,127.0,141.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,11030.0,101.0,0,0,1,,,,,,data/2019-wimbledon-points.csv,,2.0,0,0,25.61,35.271,10.0,C,NCTL,ND,0.28125,0.71875
2019-wimbledon-1701,3:08:56,5.0,1.0,1.0,0,3.0,0,269,1.0,1.0,191.0,,40,30,164.0,238.0,128.0,141.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22030.0,119.0,0,0,1,,,,,,data/2019-wimbledon-points.csv,,1.0,0,0,4.085,2.47,1.0,BC,NCTL,ND,0.203125,0.796875
2019-wimbledon-1701,3:09:20,5.0,1.0,1.0,0,3.0,0,270,2.0,1.0,143.0,,40,40,164.0,241.0,128.0,142.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22010.0,89.0,0,0,1,,,,,,data/2019-wimbledon-points.csv,,2.0,0,B,20.358,19.543,8.0,BC,NCTL,D,0.328125,0.671875
2019-wimbledon-1701,3:10:13,5.0,1.0,1.0,0,3.0,0,271,1.0,1.0,193.0,,AD,40,168.0,241.0,129.0,142.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,13000.0,120.0,0,0,1,,,,,,data/2019-wimbledon-points.csv,,1.0,0,0,1.327,1.461,1.0,C,NCTL,,0.1875,0.8125
2019-wimbledon-1701,3:10:39,5.0,2.0,1.0,0,3.0,1,272,1.0,1.0,197.0,,0,0,172.0,240.0,130.0,142.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21032.0,123.0,0,0,2,,,,,,data/2019-wimbledon-points.csv,,1.0,0,0,4.037,4.747,1.0,C,CTL,D,0.46875,0.53125
2019-wimbledon-1701,3:12:15,5.0,2.0,1.0,0,4.0,0,273,1.0,2.0,175.0,,15,0,175.0,240.0,131.0,142.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11010.0,109.0,0,0,2,,,,,,data/2019-wimbledon-points.csv,,1.0,0,F,3.486,1.996,2.0,W,CTL,,0.390625,0.609375
2019-wimbledon-1701,3:12:35,5.0,2.0,1.0,0,4.0,0,274,2.0,2.0,194.0,,15,15,175.0,243.0,131.0,143.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,21410.0,121.0,0,0,2,,,,,,data/2019-wimbledon-points.csv,,1.0,0,F,5.352,8.146,3.0,W,NCTL,,0.375,0.625
2019-wimbledon-1701,3:12:59,5.0,2.0,1.0,0,4.0,0,275,1.0,2.0,183.0,,30,15,177.0,242.0,132.0,143.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21030.0,114.0,0,0,2,,,,,,data/2019-wimbledon-points.csv,,1.0,0,0,18.968,21.811,6.0,BW,NCTL,D,0.34375,0.65625
2019-wimbledon-1701,3:13:41,5.0,2.0,1.0,0,4.0,0,276,1.0,2.0,194.0,,40,15,179.0,241.0,133.0,143.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,21030.0,121.0,0,0,2,,,,,,data/2019-wimbledon-points.csv,,1.0,0,0,31.706,22.761,6.0,C,NCTL,ND,0.4375,0.5625
2019-wimbledon-1701,3:14:15,5.0,2.0,1.0,0,4.0,0,277,2.0,2.0,156.0,,40,30,177.0,242.0,133.0,144.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,,12020.0,97.0,1,0,2,,,,,,data/2019-wimbledon-points.csv,,2.0,0,0,2.837,3.584,1.0,BC,NCTL,D,0.375,0.625
